subject_id,title,,authority_id,xml,,
6098,Assisi (Italy),http://id.loc.gov/authorities/names/n79089733,n79089733,http://id.loc.gov/authorities/names/n79089733.marcxml.xml,,
6074,Padua (Italy : Province),http://id.loc.gov/authorities/names/n79027123,n79027123,http://id.loc.gov/authorities/names/n79027123.marcxml.xml,,
6122,Stra (Italy),http://id.loc.gov/authorities/names/n88275192,n88275192,http://id.loc.gov/authorities/names/n88275192.marcxml.xml,,
6821,Venice (Italy),http://id.loc.gov/authorities/names/n79018142,n79018142,http://id.loc.gov/authorities/names/n79018142.marcxml.xml,,
6696,Verona (Italy),http://id.loc.gov/authorities/names/n79021787,n79021787,http://id.loc.gov/authorities/names/n79021787.marcxml.xml,,
7351,Valéggio sul Mincio (Italy),http://id.loc.gov/authorities/names/nr93041088,nr93041088,http://id.loc.gov/authorities/names/nr93041088.marcxml.xml,,
7277,Gorizia (Italy : Province),http://id.loc.gov/authorities/names/n82054991,n82054991,http://id.loc.gov/authorities/names/n82054991.marcxml.xml,,
7372,Ivories,http://id.loc.gov/authorities/subjects/sh85069086,sh85069086,http://id.loc.gov/authorities/subjects/sh85069086.marcxml.xml,used strictly for statuettes ,
7001,"Jacobs, Allan B.",http://id.loc.gov/authorities/names/n78097534,n78097534,http://id.loc.gov/authorities/names/n78097534.marcxml.xml,,
2126,Janiculum (Italy),http://id.loc.gov/authorities/subjects/sh94003844,sh94003844,http://id.loc.gov/authorities/subjects/sh94003844.marcxml.xml,,
6694,Janiculum (Italy),http://id.loc.gov/authorities/subjects/sh94003844,sh94003844,http://id.loc.gov/authorities/subjects/sh94003844.marcxml.xml,,
628,Janiculum (Italy),http://id.loc.gov/authorities/subjects/sh94003844,sh94003844,http://id.loc.gov/authorities/subjects/sh94003844.marcxml.xml,,
6347,Japan,http://id.loc.gov/authorities/names/n78089021,n78089021,http://id.loc.gov/authorities/names/n78089021.marcxml.xml,,
5632,West Bank,http://id.loc.gov/authorities/subjects/sh85146164,sh85146164,http://id.loc.gov/authorities/subjects/sh85146164.marcxml.xml,,
6534,"Jewelry, Ancient",http://id.loc.gov/authorities/subjects/sh85070215,sh85070215,http://id.loc.gov/authorities/subjects/sh85070215.marcxml.xml,,
7400,Jordan,http://id.loc.gov/authorities/names/n79072819,n79072819,http://id.loc.gov/authorities/names/n79072819.marcxml.xml,,
6987,"Juarez, Roberto, 1952-",http://id.loc.gov/authorities/names/n85824101,n85824101,http://id.loc.gov/authorities/names/n85824101.marcxml.xml,,
7000,"Kahn, Robert, 1950-",http://id.loc.gov/authorities/names/n99046589,n99046589,http://id.loc.gov/authorities/names/n99046589.marcxml.xml,,
3338,Kaiseraugst (Switzerland),http://id.loc.gov/authorities/names/n85279520,n85279520,http://id.loc.gov/authorities/names/n85279520.marcxml.xml,,
5576,"Kerameikos (Athens, Greece)",http://id.loc.gov/authorities/names/n97047685,n97047685,http://id.loc.gov/authorities/names/n97047685.marcxml.xml,,
5813,Knights of Malta,http://id.loc.gov/authorities/names/n79114238,n79114238,http://id.loc.gov/authorities/names/n79114238.marcxml.xml,,
5521,Korai,http://id.loc.gov/authorities/subjects/sh85073006,sh85073006,http://id.loc.gov/authorities/subjects/sh85073006.marcxml.xml,,
6661,Landscape architecture$vDesigns and plans,http://id.loc.gov/authorities/subjects/sh2009128768,sh2009128768,http://id.loc.gov/authorities/subjects/sh2009128768.marcxml.xml,,
6659,Landscape architecture,http://id.loc.gov/authorities/subjects/sh85074398,sh85074398,http://id.loc.gov/authorities/subjects/sh85074398.marcxml.xml,,
7119,Landscape drawing,http://id.loc.gov/authorities/subjects/sh85074411,sh85074411,http://id.loc.gov/authorities/subjects/sh85074411.marcxml.xml,,
7028,Landscape drawing$xTechnique,http://id.loc.gov/authorities/subjects/sh2009128776,sh2009128776,http://id.loc.gov/authorities/subjects/sh2009128776.marcxml.xml,,
627,Landscape gardening,http://id.loc.gov/authorities/subjects/sh85074420,sh85074420,http://id.loc.gov/authorities/subjects/sh85074420.marcxml.xml,,
2317,Landscape photography,http://id.loc.gov/authorities/subjects/sh85101229,sh85101229,http://id.loc.gov/authorities/subjects/sh85101229.marcxml.xml,,
6205,Landscape photography,http://id.loc.gov/authorities/subjects/sh85101229,sh85101229,http://id.loc.gov/authorities/subjects/sh85101229.marcxml.xml,,
5725,Lanuvio (Italy) ,http://id.loc.gov/authorities/names/n2009015417,n2009015417,http://id.loc.gov/authorities/names/n2009015417.marcxml.xml,,
5273,Laocoön (Legendary character),http://id.loc.gov/authorities/subjects/sh86004770,sh86004770,http://id.loc.gov/authorities/subjects/sh86004770.marcxml.xml,,
3823,"Lapis Niger (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh86001115,sh86001115,http://id.loc.gov/authorities/subjects/sh86001115.marcxml.xml,,
3624,"Area sacra di Largo Argentina (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2001007096,sh2001007096,http://id.loc.gov/authorities/subjects/sh2001007096.marcxml.xml,,
3196,Lari (Italy),http://id.loc.gov/authorities/names/n94058853,n94058853,http://id.loc.gov/authorities/names/n94058853.marcxml.xml,,
5705,Veii (Extinct city),http://id.loc.gov/authorities/subjects/sh86002737,sh86002737,http://id.loc.gov/authorities/subjects/sh86002737.marcxml.xml,,
330,Lead,http://id.loc.gov/authorities/subjects/sh85075435,sh85075435,http://id.loc.gov/authorities/subjects/sh85075435.marcxml.xml,,
3205,"Leaning Tower (Pisa, Italy)",http://id.loc.gov/authorities/subjects/sh89006632,sh89006632,http://id.loc.gov/authorities/subjects/sh89006632.marcxml.xml,,
5643,Lebanon$xAntiquities,http://id.loc.gov/authorities/subjects/sh85075626,sh85075626,http://id.loc.gov/authorities/subjects/sh85075626.marcxml.xml,,
3764,Leptis Magna (Extinct city),http://id.loc.gov/authorities/subjects/sh93005489,sh93005489,http://id.loc.gov/authorities/subjects/sh93005489.marcxml.xml,,
3763,Leptis Magna (Extinct city),http://id.loc.gov/authorities/subjects/sh93005489,sh93005489,http://id.loc.gov/authorities/subjects/sh93005489.marcxml.xml,,
4871,Leptis Magna (Extinct city),http://id.loc.gov/authorities/subjects/sh93005489,sh93005489,http://id.loc.gov/authorities/subjects/sh93005489.marcxml.xml,,
3756,Khums (Libya),http://id.loc.gov/authorities/names/n94025689,n94025689,http://id.loc.gov/authorities/names/n94025689.marcxml.xml,,
3769,Leptis Magna (Extinct city),http://id.loc.gov/authorities/subjects/sh93005489,sh93005489,http://id.loc.gov/authorities/subjects/sh93005489.marcxml.xml,,
4932,Libya$xAntiquities,http://id.loc.gov/authorities/subjects/sh85076748,sh85076748,http://id.loc.gov/authorities/subjects/sh85076748.marcxml.xml,,
4919,"Libya$xAntiquities, Roman",http://id.loc.gov/authorities/subjects/sh85076749,sh85076749,http://id.loc.gov/authorities/subjects/sh85076749.marcxml.xml,,
6662,Libraries,http://id.loc.gov/authorities/subjects/sh85076502,sh85076502,http://id.loc.gov/authorities/subjects/sh85076502.marcxml.xml,,
3691,Licenza (Italy),http://id.loc.gov/authorities/names/nr94042063,nr94042063,http://id.loc.gov/authorities/names/nr94042063.marcxml.xml,,
2903,Lions in art,http://id.loc.gov/authorities/subjects/sh85077280,sh85077280,http://id.loc.gov/authorities/subjects/sh85077280.marcxml.xml,,
6850,Lisieux (France),http://id.loc.gov/authorities/names/n81042774,n81042774,http://id.loc.gov/authorities/names/n81042774.marcxml.xml,,
3198,Livorno (Italy),http://id.loc.gov/authorities/names/n79097456,n79097456,http://id.loc.gov/authorities/names/n79097456.marcxml.xml,,
4909,Lixus (Extinct city),http://id.loc.gov/authorities/subjects/sh86000299,sh86000299,http://id.loc.gov/authorities/subjects/sh86000299.marcxml.xml,,
6811,"Loggia di Raffaello (Vatican Palace, Vatican City)",http://id.loc.gov/authorities/subjects/sh99004611,sh99004611,http://id.loc.gov/authorities/subjects/sh99004611.marcxml.xml,,
7222,London (England),http://id.loc.gov/authorities/names/n79005665,n79005665,http://id.loc.gov/authorities/names/n79005665.marcxml.xml,,
5387,London (England)$xAntiquities,http://id.loc.gov/authorities/subjects/sh2008116054,sh2008116054,http://id.loc.gov/authorities/subjects/sh2008116054.marcxml.xml,,
3362,Lucerne (Switzerland),http://id.loc.gov/authorities/names/n50051974,n50051974,http://id.loc.gov/authorities/names/n50051974.marcxml.xml,,
6784,Luxor (Egypt),http://id.loc.gov/authorities/names/n83205199,n83205199,http://id.loc.gov/authorities/names/n83205199.marcxml.xml,,
5833,"Maggiore, Lake (Italy and Switzerland)",http://id.loc.gov/authorities/subjects/sh85079596,sh85079596,http://id.loc.gov/authorities/subjects/sh85079596.marcxml.xml,,
214,Magna Graecia (Italy),http://id.loc.gov/authorities/subjects/sh85079642,sh85079642,http://id.loc.gov/authorities/subjects/sh85079642.marcxml.xml,,
3329,"Maison Carrée (Nîmes, France)",http://id.loc.gov/authorities/names/nr2004016363,nr2004016363,http://id.loc.gov/authorities/names/nr2004016363.marcxml.xml,,
6337,Manors$zEngland,http://id.loc.gov/authorities/subjects/sh85080616,sh85080616,http://id.loc.gov/authorities/subjects/sh85080616.marcxml.xml,,
5097,Mantua (Italy),http://id.loc.gov/authorities/names/n79027121,n79027121,http://id.loc.gov/authorities/names/n79027121.marcxml.xml,,
3652,Manziana (Italy),http://id.loc.gov/authorities/names/n94093837,n94093837,http://id.loc.gov/authorities/names/n94093837.marcxml.xml,,
2338,Maps,http://id.loc.gov/authorities/subjects/sh99002035,sh99002035,http://id.loc.gov/authorities/subjects/sh99002035.marcxml.xml,,
5055,Rome (Italy)$vMaps,http://id.loc.gov/authorities/subjects/sh2008110907,sh2008110907,http://id.loc.gov/authorities/subjects/sh2008110907.marcxml.xml,,
3346,Marburg (Germany),http://id.loc.gov/authorities/names/n79074350,n79074350,http://id.loc.gov/authorities/names/n79074350.marcxml.xml,,
2021,"Marcus Aurelius, Emperor of Rome, 121-180",http://id.loc.gov/authorities/names/n80051702,n80051702,http://id.loc.gov/authorities/names/n80051702.marcxml.xml,,
3210,Marina di Massa (Italy),http://id.loc.gov/authorities/names/n2005063371,n2005063371,http://id.loc.gov/authorities/names/n2005063371.marcxml.xml,,
3072,Marino (Italy),http://id.loc.gov/authorities/names/n79018545,n79018545,http://id.loc.gov/authorities/names/n79018545.marcxml.xml,,
6807,Marrakech (Morocco),http://id.loc.gov/authorities/names/n80162919,n80162919,http://id.loc.gov/authorities/names/n80162919.marcxml.xml,,
3744,Marsala (Italy),http://id.loc.gov/authorities/names/n79034513,n79034513,http://id.loc.gov/authorities/names/n79034513.marcxml.xml,,
3304,Marsala (Italy),http://id.loc.gov/authorities/names/n79034513,n79034513,http://id.loc.gov/authorities/names/n79034513.marcxml.xml,,
6553,"Martín,$cde Porres, Saint,$d1579-1639",http://id.loc.gov/authorities/names/n50080634,n50080634,http://id.loc.gov/authorities/names/n50080634.marcxml.xml,,
5660,"Art, Medieval",http://id.loc.gov/authorities/subjects/sh85007777,sh85007777,http://id.loc.gov/authorities/subjects/sh85007777.marcxml.xml,,
3312,Mediterranean Sea,http://id.loc.gov/authorities/subjects/sh85083230,sh85083230,http://id.loc.gov/authorities/subjects/sh85083230.marcxml.xml,,
6806,Meknès (Morocco),http://id.loc.gov/authorities/names/n80067218,n80067218,http://id.loc.gov/authorities/names/n80067218.marcxml.xml,,
5239,Meleager (Greek mythology) Art,http://id.loc.gov/authorities/subjects/sh85083404,sh85083404,http://id.loc.gov/authorities/subjects/sh85083404.marcxml.xml,,
6572,Memorials,http://id.loc.gov/authorities/subjects/sh85083492,sh85083492,http://id.loc.gov/authorities/subjects/sh85083492.marcxml.xml,,
3314,Men Portraits,http://id.loc.gov/authorities/subjects/sh2010101440,sh2010101440,http://id.loc.gov/authorities/subjects/sh2010101440.marcxml.xml,,
4646,"Meta Sudans (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97004783,sh97004783,http://id.loc.gov/authorities/subjects/sh97004783.marcxml.xml,,
7376,Metal-work,http://id.loc.gov/authorities/subjects/sh85084093,sh85084093,http://id.loc.gov/authorities/subjects/sh85084093.marcxml.xml,,
5039,Metopes,http://id.loc.gov/authorities/subjects/sh85084435,sh85084435,http://id.loc.gov/authorities/subjects/sh85084435.marcxml.xml,,
5613,Mexico$xAntiquities,http://id.loc.gov/authorities/subjects/sh85084538,sh85084538,http://id.loc.gov/authorities/subjects/sh85084538.marcxml.xml,,
5614,Mexico$xCivilization,http://id.loc.gov/authorities/subjects/sh85084546,sh85084546,http://id.loc.gov/authorities/subjects/sh85084546.marcxml.xml,,
7402,Middle East$xSocial conditions,http://id.loc.gov/authorities/subjects/sh2008115879,sh2008115879,http://id.loc.gov/authorities/subjects/sh2008115879.marcxml.xml,,
7416,"Balat (Aydın _li, Turkey)",http://id.loc.gov/authorities/names/n91089004,n91089004,http://id.loc.gov/authorities/names/n91089004.marcxml.xml,,
3137,Miseno (Italy),http://id.loc.gov/authorities/names/n84036407,n84036407,http://id.loc.gov/authorities/names/n84036407.marcxml.xml,,
5661,"Art, Modern",http://id.loc.gov/authorities/subjects/sh85007793,sh85007793,http://id.loc.gov/authorities/subjects/sh85007793.marcxml.xml,,
492,Forgeries,http://id.loc.gov/authorities/subjects/sh00005810,sh00005810,http://id.loc.gov/authorities/subjects/sh00005810.marcxml.xml,,
3043,Monte Porzio Catone (Italy),http://id.loc.gov/authorities/names/no2006052980,no2006052980,http://id.loc.gov/authorities/names/no2006052980.marcxml.xml,,
6001,Montecassino (Monastery),http://id.loc.gov/authorities/names/n80001255,n80001255,http://id.loc.gov/authorities/names/n80001255.marcxml.xml,,
6045,Montepulciano (Italy)$xDescription and travel,http://id.loc.gov/authorities/names/n79065913,n79065913,http://id.loc.gov/authorities/names/n79065913.marcxml.xml,,
6665,Monuments,http://id.loc.gov/authorities/subjects/sh85087089,sh85087089,http://id.loc.gov/authorities/subjects/sh85087089.marcxml.xml,,
5572,Monuments$zGreece,http://id.loc.gov/authorities/subjects/sh97008523,sh97008523,http://id.loc.gov/authorities/subjects/sh97008523.marcxml.xml,,
4897,Morocco,http://id.loc.gov/authorities/names/n79069715,n79069715,http://id.loc.gov/authorities/names/n79069715.marcxml.xml,,
6839,Meknès (Morocco),http://id.loc.gov/authorities/names/n80067218,n80067218,http://id.loc.gov/authorities/names/n80067218.marcxml.xml,,
4912,Morocco--Antiquities,http://id.loc.gov/authorities/subjects/sh86000842,sh86000842,http://id.loc.gov/authorities/subjects/sh86000842.marcxml.xml,,
2324,Mosaics,http://id.loc.gov/authorities/subjects/sh85087419,sh85087419,http://id.loc.gov/authorities/subjects/sh85087419.marcxml.xml,,
3335,Mountain passes$zSwitzerland,http://id.loc.gov/authorities/subjects/sh85087796,sh85087796,http://id.loc.gov/authorities/subjects/sh85087796.marcxml.xml,,
5514,Mouseion t_n Delph_n,http://id.loc.gov/authorities/names/n85090983,n85090983,http://id.loc.gov/authorities/names/n85090983.marcxml.xml,,
4221,"Wall of Aurelian (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97002017,sh97002017,http://id.loc.gov/authorities/subjects/sh97002017.marcxml.xml,,
2165,Mural painting and decoration,http://id.loc.gov/authorities/subjects/sh2002002053,sh2002002053,http://id.loc.gov/authorities/subjects/sh2002002053.marcxml.xml,,
5149,"Mural painting and decoration, Medieval$zItaly$zRome",http://id.loc.gov/authorities/subjects/sh89001932,sh89001932,http://id.loc.gov/authorities/subjects/sh89001932.marcxml.xml,,
5146,"Mural painting and decoration, Medieval$zItaly$zRome",http://id.loc.gov/authorities/subjects/sh89001932,sh89001932,http://id.loc.gov/authorities/subjects/sh89001932.marcxml.xml,,
5147,"Mural painting and decoration, Medieval$zItaly$zRome",http://id.loc.gov/authorities/subjects/sh89001932,sh89001932,http://id.loc.gov/authorities/subjects/sh89001932.marcxml.xml,,
5150,"Mural painting and decoration, Medieval$zItaly$zRome",http://id.loc.gov/authorities/subjects/sh89001932,sh89001932,http://id.loc.gov/authorities/subjects/sh89001932.marcxml.xml,,
5148,"Mural painting and decoration, Medieval$zItaly$zRome",http://id.loc.gov/authorities/subjects/sh89001932,sh89001932,http://id.loc.gov/authorities/subjects/sh89001932.marcxml.xml,,
5186,Mural painting and decoration$zItaly$zRome,http://id.loc.gov/authorities/subjects/sh2010102711,sh2010102711,http://id.loc.gov/authorities/subjects/sh2010102711.marcxml.xml,,
2189,"Mural painting and decoration, Roman",http://id.loc.gov/authorities/subjects/sh85088597,sh85088597,http://id.loc.gov/authorities/subjects/sh85088597.marcxml.xml,,
506,"Mural painting and decoration, Roman",http://id.loc.gov/authorities/subjects/sh85088597,sh85088597,http://id.loc.gov/authorities/subjects/sh85088597.marcxml.xml,,
2143,"Musei capitolini (Rome, Italy) ",http://id.loc.gov/authorities/names/n79126898,n79126898,http://id.loc.gov/authorities/names/n79126898.marcxml.xml,,
5662,Museo archeologico nazionale di Tarquinia,http://id.loc.gov/authorities/names/n80116384,n80116384,http://id.loc.gov/authorities/names/n80116384.marcxml.xml,,
5858,Museo civico d'arte antica di Palazzo Schifanoia.,http://id.loc.gov/authorities/names/n87903071,n87903071,http://id.loc.gov/authorities/names/n87903071.marcxml.xml,,
2144,Museo della civiltà romana,http://id.loc.gov/authorities/names/n85221494,n85221494,http://id.loc.gov/authorities/names/n85221494.marcxml.xml,,
6360,Galleria Lapidaria (Vatican City),http://id.loc.gov/authorities/names/no96064252,no96064252,http://id.loc.gov/authorities/names/no96064252.marcxml.xml,,
7016,Museum architecture,http://id.loc.gov/authorities/subjects/sh85088705,sh85088705,http://id.loc.gov/authorities/subjects/sh85088705.marcxml.xml,,
